Date,MC.PA_Close,KER.PA_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-02-25,144.46514892578125,149.65846252441406,0.9652988978302138,,,,,,
2015-02-26,144.77801513671875,151.8320770263672,0.9535403715222612,,,,,,
2015-02-27,146.5212860107422,152.12432861328125,0.9631680043973592,,,,,,
2015-03-02,147.28114318847656,151.74842834472656,0.9705612426765853,,,,,,
2015-03-03,145.18032836914062,150.87071228027344,0.962283044700142,,,,,,
2015-03-04,147.59402465820312,152.04071044921875,0.9707533214105784,,,,,,
2015-03-05,149.91835021972656,152.12432861328125,0.9854988454926066,,,,,,
2015-03-06,150.99110412597656,153.08570861816406,0.9863174393541072,,,,,,
2015-03-09,150.00775146484375,153.04344177246094,0.9801645188290359,,,,,,
2015-03-10,148.62208557128906,154.0470428466797,0.9647837623160999,,,,,,
2015-03-11,153.31541442871094,158.93653869628906,0.9646329011963731,,,,,,
2015-03-12,152.51084899902344,159.68836975097656,0.9550529524276189,,,,,,
2015-03-13,153.09194946289062,158.6856231689453,0.9647499654073932,,,,,,
2015-03-16,156.1761474609375,162.86468505859375,0.9589319342296342,,,,,,
2015-03-17,154.38819885253906,163.9932861328125,0.9414299968811247,,,,,,
2015-03-18,152.64495849609375,164.66148376464844,0.927022853226988,,,,,,
2015-03-19,150.45474243164062,162.36375427246094,0.9266522759701902,,,,,,
2015-03-20,151.30401611328125,161.56968688964844,0.9364628911896165,,,,,,
2015-03-23,147.0576629638672,158.6020050048828,0.9272118783072117,,,,,,
2015-03-24,148.8009033203125,157.1811065673828,0.9466844111860369,,,,,,
2015-03-25,146.2530975341797,154.631591796875,0.9458164132869993,,,,,,
2015-03-26,145.1356658935547,154.631591796875,0.9385900009631006,,,,,,
2015-03-27,145.0462188720703,153.96343994140625,0.9420822172281318,,,,,,
2015-03-30,147.0576629638672,154.506591796875,0.9517889253372395,,,,,,
2015-03-31,146.7447509765625,151.95709228515625,0.9656985980041491,,,,,,
2015-04-01,145.9849090576172,151.07937622070312,0.9662795327163403,,,,,,
2015-04-02,146.20838928222656,146.44078063964844,0.9984130693895048,,,,,,
2015-04-07,147.99630737304688,147.6107635498047,1.002611895054063,,,,,,
2015-04-08,149.73953247070312,147.35987854003906,1.016148587758353,,,,,,
2015-04-09,152.6896514892578,149.86708068847656,1.0188338278680988,,,,,,
2015-04-10,154.1199951171875,147.52713012695312,1.0446891699483407,,,,,,
2015-04-13,154.2541046142578,146.94166564941406,1.0497642308090505,,,,,,
2015-04-14,150.4100341796875,145.81398010253906,1.0315199823358254,,,,,,
2015-04-15,153.0472412109375,146.0640106201172,1.0478093854959403,,,,,,
2015-04-16,151.12521362304688,147.06761169433594,1.0275900443473864,,,,,,
2015-04-17,147.9069366455078,146.5657958984375,1.0091504347167033,,,,,,
2015-04-20,147.504638671875,147.81942749023438,0.9978704502939563,,,,,,
2015-04-21,148.4545440673828,148.78076171875,0.9978073935931054,,,,,,
2015-04-22,145.51437377929688,143.01356506347656,1.017486514056973,,,,,,
2015-04-23,144.1121826171875,141.25814819335938,1.0202043879261493,,,,,,
2015-04-24,145.69532775878906,140.33906555175778,1.0381665802460105,,,,,,
2015-04-27,147.14279174804688,142.6376495361328,1.0315845236272827,,,,,,
2015-04-28,143.705078125,144.24209594726562,0.9962769688090087,,,,,,
2015-04-29,140.900634765625,143.94517517089844,0.9788493056355739,,,,,,
2015-04-30,141.66961669921875,140.16612243652344,1.0107265167685309,,,,,,
2015-05-04,144.29312133789062,143.0534210205078,1.0086659956017765,,,,,,
2015-05-05,139.90548706054688,140.59005737304688,0.9951307345249634,,,,,,
2015-05-06,139.54364013671878,137.02388000488278,1.01838920436165,,,,,,
2015-05-07,141.0363006591797,137.15087890625,1.0283295432294355,,,,,,
2015-05-08,145.4691619873047,139.23135375976562,1.0448017494558157,,,,,,
2015-05-11,143.25274658203125,139.35928344726562,1.027938311954933,,,,,,
2015-05-12,141.0363006591797,140.08113098144528,1.0068186890771242,,,,,,
2015-05-13,139.67933654785156,140.08113098144528,0.9971317019588674,,,,,,
2015-05-14,143.705078125,142.11868286132812,1.0111624680987215,,,,,,
2015-05-15,143.61460876464844,141.52476501464844,1.014766629358358,,,,,,
2015-05-18,144.88111877441406,143.0104522705078,1.0130806278436757,,,,,,
2015-05-19,150.12815856933594,144.6240234375,1.0380582354232082,,,,,,
2015-05-20,150.17337036132812,143.69024658203125,1.0451187462859264,,,,,,
2015-05-21,149.8115234375,141.3118896484375,1.060148044231864,,,,,,
2015-05-22,150.53524780273438,138.42459106445312,1.087489200041359,,,,,,
2015-05-25,150.08290100097656,139.18936157226562,1.078264166928125,,,,,,
2015-05-26,149.2687225341797,137.9156494140625,1.0823189621217821,,,,,,
2015-05-27,151.8470001220703,137.9156494140625,1.1010135598621,,,,,,
2015-05-28,150.67092895507812,137.9156494140625,1.0924860927328168,,,,,,
2015-05-29,146.6904296875,135.83517456054688,1.079914905414389,,,,,,
2015-06-01,147.6403350830078,135.66522216796878,1.0882695854079132,,,,,,
2015-06-02,149.3591766357422,135.41029357910156,1.1030119844507407,,,,,,
2015-06-03,149.76626586914062,137.19383239746094,1.0916399319996863,,,,,,
2015-06-04,147.86648559570312,135.877197265625,1.0882362057162571,,,,,,
2015-06-05,145.016845703125,133.24484252929688,1.0883486591328275,,,,,,
2015-06-08,144.97158813476562,132.26808166503906,1.0960436282874157,,,,,,
2015-06-09,140.35783386230472,130.69650268554688,1.0739218799144366,,,,,,
2015-06-10,146.1476593017578,136.17416381835938,1.0732407323367297,,,,,,
2015-06-11,149.72103881835938,135.07040405273438,1.1084666538785586,,,,,,
2015-06-12,146.8714141845703,135.79220581054688,1.0815894278165037,,,,,,
2015-06-15,144.60972595214844,134.13658142089844,1.0780782126718065,,,,,,
2015-06-16,145.016845703125,131.97113037109378,1.0988527967847783,,,,,,
2015-06-17,144.02169799804688,130.39956665039062,1.1044645446113945,,,,,,
2015-06-18,144.6549530029297,130.86647033691406,1.105362990462854,,,,,,
2015-06-19,144.70018005371094,131.37631225585938,1.1014175810621243,,,,,,
2015-06-22,151.9827117919922,135.62226867675778,1.1206324247106343,,,,,,
2015-06-23,154.108642578125,136.76896667480472,1.1267807772837006,,,,,,
2015-06-24,154.5609893798828,137.74569702148438,1.1220749012274098,,,,,,
2015-06-25,154.60623168945312,137.57579040527344,1.1237895216448408,,,,,,
2015-06-26,154.8776092529297,138.67948913574222,1.1168025655281468,,,,,,
2015-06-29,148.00221252441406,138.00065612792972,1.0724747017667269,,,,,,
2015-06-30,142.16714477539062,136.00421142578122,1.0453142831755071,,,,,,
2015-07-01,146.2381134033203,140.12315368652344,1.0436398950203258,,,,,,
2015-07-02,143.7502899169922,138.12765502929688,1.0407060764660252,,,,,,
2015-07-03,142.6194610595703,137.06588745117188,1.0405175475216386,,,,,,
2015-07-06,138.63897705078122,136.38702392578122,1.0165114910508308,,,,,,
2015-07-07,133.84428405761722,131.33425903320312,1.0191117309595474,,,,,,
2015-07-08,135.11082458496094,132.09812927246094,1.0228064949071771,,,,,,
2015-07-09,138.774658203125,134.98542785644528,1.0280714030162537,,,,,,
2015-07-10,143.61460876464844,138.42459106445312,1.0374934660112431,,,,,,
2015-07-13,146.55474853515625,139.99612426757812,1.0468486131447643,,,,,,
2015-07-14,147.18801879882812,140.46305847167972,1.0478770745868695,,,,,,
2015-07-15,146.10240173339844,139.14640808105472,1.0499904650667788,,,,,,
2015-07-16,146.8261260986328,141.90670776367188,1.0346665665949606,,,,,,
2015-07-17,151.0327911376953,141.90670776367188,1.0643104439377298,,,,,,
2015-07-20,153.0230255126953,144.24209594726562,1.0608763309196503,,,,,,
2015-07-21,152.29933166503906,143.98719787597656,1.0577282835674193,,,,,,
2015-07-22,151.5303497314453,143.0104522705078,1.0595753479949976,,,,,,
2015-07-23,151.2589874267578,143.43531799316406,1.0545449303773748,,,,,,
2015-07-24,150.21859741210938,142.11868286132812,1.056994016463583,,,,,,
2015-07-27,145.6048583984375,138.76449584960938,1.0492947602118743,,,,,,
2015-07-28,149.99244689941406,146.49252319335938,1.0238914835362283,,,,,,
2015-07-29,152.8873748779297,146.95944213867188,1.0403372022443047,,,,,,
2015-07-30,152.5255126953125,148.61599731445312,1.0263061544618735,,,,,,
2015-07-31,154.42526245117188,149.1249237060547,1.0355429435495629,,,,,,
2015-08-03,154.83236694335938,149.2948455810547,1.0370911757921226,,,,,,
2015-08-04,154.78717041015625,149.46482849121094,1.035609326773879,,,,,,
2015-08-05,158.85812377929688,151.54527282714844,1.0482552231140159,,,,,,
2015-08-06,158.6319580078125,154.09361267089844,1.029451871873539,,,,,,
2015-08-07,156.9130859375,152.9889678955078,1.0256496798166022,,,,,,
2015-08-10,157.6820526123047,152.7349395751953,1.0323901855781583,,,,,,
2015-08-11,149.13304138183594,146.7895050048828,1.01596528564406,,,,,,
2015-08-12,140.9910888671875,143.0954132080078,0.985294257211715,,,,,,
2015-08-13,145.10726928710938,145.13389587402344,0.9998165377787613,,,,,,
2015-08-14,144.38356018066406,144.36911010742188,1.0001000911706903,,,,,,
2015-08-17,145.016845703125,143.98719787597656,1.0071509678800425,,,,,,
2015-08-18,143.7502899169922,143.69024658203125,1.0004178664619847,,,,,,
2015-08-19,139.407958984375,142.07662963867188,0.98121668101866,,,,,,
2015-08-20,133.93475341796878,138.25465393066406,0.9687540318544231,,,,,,
2015-08-21,131.80877685546878,135.32530212402344,0.9740142810445617,,,,,,
2015-08-24,126.0189971923828,124.20010375976562,1.0146448624240716,,,,,,
2015-08-25,133.48243713378906,130.14462280273438,1.0256469630413694,,,,,,
2015-08-26,131.94450378417972,128.44609069824222,1.0272364309954463,,,,,,
2015-08-27,136.73918151855472,132.60797119140622,1.0311535595487356,,,,,,
2015-08-28,136.55827331542972,132.52301025390622,1.0304495276238608,,,,,,
2015-08-31,134.4775390625,129.720703125,1.0366698285077616,,,,,,
2015-09-01,130.45181274414062,122.50155639648438,1.0648992272549151,,,,,,
2015-09-02,133.12055969238278,125.64376831054688,1.0595078568748109,,,,,,
2015-09-03,135.83453369140622,128.23408508300778,1.0592701121817851,,,,,,
2015-09-04,132.03498840332028,120.33607482910156,1.0972186735426865,,,,,,
2015-09-07,132.62300109863278,120.93090057373048,1.096684143336663,,,,,,
2015-09-08,133.70858764648438,123.52122497558594,1.0824745923051846,,,,,,
2015-09-09,135.47267150878906,125.51676177978516,1.079319364105897,,,,,,
2015-09-10,135.02035522460938,122.11962890625,1.1056400714111498,,,,,,
2015-09-11,134.02520751953122,121.100830078125,1.106724102824633,,,,,,
2015-09-14,133.61813354492188,120.80297088623048,1.1060831746494084,,,,,,
2015-09-15,135.60836791992188,121.9496612548828,1.1120028257929433,,,,,,
2015-09-16,140.71968078613278,128.78594970703122,1.0926632998882955,,,,,,
2015-09-17,140.7649383544922,131.6312255859375,1.069388647928311,,,,,,
2015-09-18,136.286865234375,129.46575927734378,1.0526865635756164,,,,,,
2015-09-21,137.64382934570312,130.01763916015622,1.0586550427681043,,,,,,
2015-09-22,133.34672546386722,124.49798583984376,1.0710753637043302,,,,,,
2015-09-23,133.52763366699222,123.90315246582031,1.0776774521844945,,,,,,
2015-09-24,130.31608581542972,118.08563995361328,1.1035726771402588,,,,,,
2015-09-25,136.73918151855472,125.38883209228516,1.0905212149828127,,,,,,
2015-09-28,133.12055969238278,118.63750457763672,1.1220782177297763,,,,,,
2015-09-29,131.67311096191406,119.10530853271484,1.1055184070636717,,,,,,
2015-09-30,137.68910217285156,123.9881362915039,1.110502232642128,,,,,,
2015-10-01,135.47267150878906,120.93090057373048,1.1202485954050478,,,,,,
2015-10-02,134.97512817382812,122.88439178466795,1.098391148082882,,,,,,
2015-10-05,141.6243896484375,129.25285339355472,1.0957157689758181,,,,,,
2015-10-06,144.06692504882812,130.73945617675778,1.1019391487605072,,,,,,
2015-10-07,145.65008544921875,133.45681762695312,1.091364892697719,,,,,,
2015-10-08,146.8714141845703,135.24037170410156,1.0860027396694591,,,,,,
2015-10-09,149.94723510742188,137.74569702148438,1.0885801760038603,,,,,,
2015-10-12,150.6256866455078,138.25465393066406,1.089480045431584,,,,,,
2015-10-13,145.8762664794922,134.05158996582028,1.0882098937930307,,,,,,
2015-10-14,144.06692504882812,132.31011962890622,1.0888579456574943,,,,,,
2015-10-15,145.10726928710938,131.03642272949222,1.1073811865779075,,,,,,
2015-10-16,143.52413940429688,127.38526916503906,1.1266933794232397,,,,,,
2015-10-19,143.7502899169922,128.10710144042972,1.1221102366744018,,,,,,
2015-10-20,143.20750427246094,127.38526916503906,1.1242077299135957,,,,,,
2015-10-21,142.9813232421875,128.70097351074222,1.1109575890679129,,,,,,
2015-10-22,149.4044189453125,132.65000915527344,1.1263053798241898,,,,,,
2015-10-23,154.38003540039062,146.7045440673828,1.0523193837096305,,,,,,
2015-10-26,153.0230255126953,144.36911010742188,1.0599429850252193,,,,,,
2015-10-27,152.43504333496094,143.1383819580078,1.0649487667094104,,,,,,
2015-10-28,151.7113037109375,142.5015106201172,1.0646294418265636,,,,,,
2015-10-29,152.93260192871094,142.88343811035156,1.0703312010913275,,,,,,
2015-10-30,153.4301300048828,143.1383819580078,1.0719006873355204,,,,,,
2015-11-02,151.89219665527344,141.90670776367188,1.0703665742723816,,,,,,
2015-11-03,153.5658416748047,140.8029327392578,1.0906437720241349,,,,,,
2015-11-04,156.2798309326172,142.75643920898438,1.0947305200281412,,,,,,
2015-11-05,156.95831298828125,146.19558715820312,1.073618677822549,,,,,,
2015-11-06,152.66119384765625,145.94068908691406,1.0460495616595302,,,,,,
2015-11-09,151.34945678710938,143.69024658203125,1.0533036193288565,,,,,,
2015-11-10,152.34454345703125,145.1759033203125,1.0493789945353538,,,,,,
2015-11-11,155.5108642578125,147.29937744140625,1.0557469213993975,,,,,,
2015-11-12,151.0327911376953,143.98719787597656,1.048932081224245,,,,,,
2015-11-13,146.91661071777344,140.3780517578125,1.0465782141729791,,,,,,
2015-11-16,144.88111877441406,139.40132141113278,1.039309508029123,,,,,,
2015-11-17,149.63055419921875,141.99168395996094,1.0537980114484158,,,,,,
2015-11-18,148.00221252441406,142.45858764648438,1.0389139396193254,,,,,,
2015-11-19,146.91661071777344,141.7797088623047,1.0362315728864817,,,,,,
2015-11-20,146.78089904785156,142.16160583496094,1.032493254319688,,,,,,
2015-11-23,146.4642791748047,140.92996215820312,1.0392699815699158,,,,,,
2015-11-24,140.17689514160156,136.68397521972656,1.0255547141957202,,,,,,
2015-11-25,142.9361114501953,138.17056274414062,1.0344903329002095,,,,,,
2015-11-26,143.93125915527344,139.57127380371094,1.0312384148452658,,,,,,
2015-11-27,141.08155822753906,137.44876098632812,1.0264301927143038,,,,,,
2015-11-30,143.61460876464844,138.89242553710938,1.0339988534959914,,,,,,
2015-12-01,143.61459350585938,137.7027587890625,1.0429318538625127,,,,,,
2015-12-02,144.57264709472656,136.4290771484375,1.0596908673466192,,,,,,
2015-12-03,137.95758056640622,136.08917236328122,1.0137292935997686,,,,,,
2015-12-04,138.91563415527344,136.30206298828122,1.0191748467315342,,,,,,
2015-12-07,140.9229736328125,136.38702392578122,1.0332579271580824,,,,,,
2015-12-08,137.31889343261722,134.77345275878906,1.0188868105826736,,,,,,
2015-12-09,135.81343078613278,133.96662902832028,1.013785535780124,,,,,,
2015-12-10,135.03787231445312,134.05158996582028,1.0073574834053391,,,,,,
2015-12-11,132.2550048828125,132.01315307617188,1.0018320281048136,,,,,,
2015-12-14,129.74583435058594,130.14462280273438,0.9969358053866513,,,,,,
2015-12-15,134.99224853515622,132.48007202148438,1.0189626747278975,,,,,,
2015-12-16,135.63092041015622,132.31011962890622,1.0250986152122297,,,,,,
2015-12-17,135.85903930664062,134.47555541992188,1.0102879953341601,,,,,,
2015-12-18,132.30061340332028,132.48007202148438,0.9986453916017272,,,,,,
2015-12-21,130.20205688476562,131.67324829101562,0.9888269528902449,,,,,,
2015-12-22,131.20570373535156,133.58470153808594,0.9821910909307522,,,,,,
2015-12-23,133.62361145019528,136.68397521972656,0.9776099300257284,,,,,,
2015-12-24,133.25863647460938,136.5989990234375,0.9755462150329887,,,,,,
2015-12-28,131.47944641113278,134.17861938476562,0.9798837326989273,,,,,,
2015-12-29,134.80975341796878,136.76896667480472,0.9856750160181121,,,,,,
2015-12-30,134.26231384277344,136.25912475585938,0.9853454884825974,,,,,,
2016-01-04,127.00857543945312,128.91389465332028,0.9852202183558956,,,,,,
2016-01-05,127.2366943359375,128.14915466308594,0.9928797007709699,,,,,,
2016-01-06,124.7275390625,127.59725189208984,0.9775096031690652,,,,,,
2016-01-07,124.63631439208984,123.09637451171876,1.012510034405802,,,,,,
2016-01-08,123.49578857421876,121.3978042602539,1.0172818967093273,,,,,,
2016-01-11,123.35892486572266,120.88794708251952,1.0204402328175564,,,,,,
2016-01-12,127.2366943359375,122.96842956542969,1.034710248684088,,,,,,
2016-01-13,125.68557739257812,121.82263946533205,1.03170952414264,,,,,,
2016-01-14,125.00127410888672,120.16612243652344,1.0402372280500056,,,,,,
2016-01-15,125.36626434326172,119.86917114257812,1.0458591074609591,,,,,,
2016-01-18,124.77316284179688,120.97293090820312,1.0314139031357143,,,,,,
2016-01-19,127.73853302001952,127.80921173095705,0.9994469983033281,,,,,,
2016-01-20,122.85707092285156,123.9881362915039,0.9908776323083595,,,,,,
2016-01-21,127.00857543945312,126.2323226928711,1.006149397634635,,,,,,
2016-01-22,130.61264038085938,131.55682373046878,0.9928229998046788,,,,,,
2016-01-25,131.29693603515622,130.13951110839844,1.0088937242571452,,,,,,
2016-01-26,132.20936584472656,131.29904174804688,1.0069332120368901,,,,,,
2016-01-27,133.30429077148438,132.15736389160156,1.0086784939265552,,,,,,
2016-01-28,131.11447143554688,129.96769714355472,1.0088235332101445,,,,,,
2016-01-29,135.22035217285156,133.14500427246094,1.0155871255683295,,,,,,
2016-02-01,134.80975341796878,134.77665710449222,1.0002455641369032,,,,,,
2016-02-02,132.48309326171878,131.55682373046878,1.0070408322805644,,,,,,
2016-02-03,138.45942687988278,131.38497924804688,1.0538451782869318,,,,,,
2016-02-04,139.41749572753906,130.95535278320312,1.0646185342140617,,,,,,
2016-02-05,139.32623291015622,133.01657104492188,1.0474351565046995,,,,,,
2016-02-08,138.41380310058594,129.83926391601562,1.0660396472219422,,,,,,
2016-02-09,134.80975341796878,127.6920928955078,1.0557408086989808,,,,,,
2016-02-10,135.22035217285156,128.63723754882812,1.0511758084164753,,,,,,
2016-02-11,130.06520080566406,123.35618591308594,1.054387340553032,,,,,,
2016-02-12,133.21304321289062,125.1162109375,1.0647144939470337,,,,,,
2016-02-15,138.18571472167972,132.58699035644528,1.0422268003081063,,,,,,
2016-02-16,136.2696533203125,132.3292236328125,1.0297774715162988,,,,,,
2016-02-17,141.8810272216797,136.58013916015622,1.0388115585041802,,,,,,
2016-02-18,140.14739990234378,137.61029052734378,1.0184369160567672,,,,,,
2016-02-19,140.96859741210938,136.837890625,1.0301868639471319,,,,,,
2016-02-22,142.01785278320312,139.79998779296878,1.0158645578247032,,,,,,
2016-02-23,138.68753051757812,136.2364501953125,1.0179913695545626,,,,,,
2016-02-24,135.49407958984378,133.18844604492188,1.017311062733957,,,,,,
2016-02-25,137.18206787109378,136.53761291503906,1.004719981126781,,,,,,
2016-02-26,139.78240966796878,139.027587890625,1.0054292949248145,,,,,,
2016-02-29,140.32992553710938,137.99739074707028,1.0169027456056348,,,,,,
2016-03-01,141.1510772705078,138.16926574707028,1.0215808595878042,,,,,,
2016-03-02,141.42481994628906,139.027587890625,1.0172428515234688,,,,,,
2016-03-03,140.23866271972656,138.68386840820312,1.0112110682328752,,,,,,
2016-03-04,139.9193115234375,140.53077697753906,0.995648885836593,,,,,,
2016-03-07,141.10543823242188,139.75747680664062,1.0096450040211173,,,,,,
2016-03-08,141.24234008789062,139.32785034179688,1.0137408977558842,,,,,,
2016-03-09,141.9266357421875,140.0152587890625,1.0136512046590904,,,,,,
2016-03-10,140.83172607421875,137.69624328613278,1.0227710118537543,,,,,,
2016-03-11,143.6602020263672,142.720458984375,1.0065845012598724,,,,,,
2016-03-14,145.53067016601562,143.70721435546875,1.0126886866377942,,,,,,
2016-03-15,142.2003631591797,140.91696166992188,1.009107501851083,,,,,,
2016-03-16,141.47042846679688,139.75747680664062,1.0122566012158776,,,,,,
2016-03-17,138.36819458007812,137.05224609375,1.0096018016766246,,,,,,
2016-03-18,139.00689697265622,140.1436767578125,0.9918884689523253,,,,,,
2016-03-21,137.36454772949222,137.05224609375,1.0022787049803517,,,,,,
2016-03-22,135.72216796875,135.89369201660156,0.998737807139491,,,,,,
2016-03-23,136.99955749511722,135.67839050292972,1.009737490158088,,,,,,
2016-03-24,134.30792236328122,131.94302368164062,1.017923635639477,,,,,,
2016-03-29,137.59266662597656,133.96084594726562,1.0271110610942291,,,,,,
2016-03-30,140.96859741210938,138.46952819824222,1.0180477917877306,,,,,,
2016-03-31,137.31889343261722,134.906005859375,1.0178856942496495,,,,,,
2016-04-01,135.76780700683594,132.02894592285156,1.028318495295487,,,,,,
2016-04-04,136.13276672363278,133.61712646484378,1.0188272291535239,,,,,,
2016-04-05,132.61996459960938,130.26889038085938,1.0180478563368145,,,,,,
2016-04-06,133.30429077148438,131.64274597167972,1.0126216206410805,,,,,,
2016-04-07,132.43746948242188,129.02346801757812,1.0264603139048984,,,,,,
2016-04-08,132.8936767578125,129.71084594726562,1.0245378926280448,,,,,,
2016-04-11,133.25863647460938,128.89503479003906,1.03385391603081,,,,,,
2016-04-12,135.31159973144528,129.40965270996094,1.0456066985568075,,,,,,
2016-04-13,141.01422119140625,133.53216552734378,1.0560318604473642,,,,,,
2016-04-14,140.05616760253906,132.67292785644528,1.0556499345072312,,,,,,
2016-04-15,139.05247497558594,132.84477233886722,1.0467289945055858,,,,,,
2016-04-18,138.91563415527344,133.96084594726562,1.0369868387510652,,,,,,
2016-04-19,142.0633544921875,139.027587890625,1.0218357136710936,,,,,,
2016-04-20,143.0354461669922,138.59793090820312,1.0320171825777698,,,,,,
2016-04-21,140.81353759765625,137.48188781738278,1.0242333723602843,,,,,,
2016-04-22,138.63789367675778,130.09701538085938,1.0656500709942882,,,,,,
2016-04-25,137.75840759277344,129.58152770996094,1.0631022031250827,,,,,,
2016-04-26,136.60115051269528,128.25013732910156,1.06511504281796,,,,,,
2016-04-27,136.27711486816406,128.37948608398438,1.0615178407788075,,,,,,
2016-04-28,138.31388854980472,129.49559020996094,1.0680972867535181,,,,,,
2016-04-29,134.33296203613278,128.50790405273438,1.0453284023759974,,,,,,
2016-05-02,136.32339477539062,130.65509033203122,1.0433837244990198,,,,,,
2016-05-03,133.96261596679688,128.55134582519528,1.0420942317395872,,,,,,
2016-05-04,132.99053955078122,127.71117401123048,1.0413383212582987,,,,,,
2016-05-05,133.68490600585938,127.79866790771484,1.0460586811624286,,,,,,
2016-05-06,133.03683471679688,126.44388580322266,1.0521413026157267,,,,,,
2016-05-09,134.74955749511722,127.2304458618164,1.059098367394446,,,,,,
2016-05-10,137.8046875,128.10539245605472,1.0757134017389045,,,,,,
2016-05-11,135.582763671875,126.22470092773438,1.0741381257024982,,,,,,
2016-05-12,134.0089111328125,124.2574462890625,1.078477911263885,,,,,,
2016-05-13,134.56440734863278,124.9131851196289,1.0772634387615763,,,,,,
2016-05-16,134.28666687011722,125.3064422607422,1.071666104689882,,,,,,
2016-05-17,133.26829528808594,124.69490814208984,1.0687549096730296,,,,,,
2016-05-18,134.05522155761722,125.4814453125,1.0683270440802224,,,,,,
2016-05-19,131.64814758300778,124.12667083740234,1.0605951701988212,,,,,,
2016-05-20,133.49972534179688,125.87469482421876,1.060576357529417,,,,,,
2016-05-23,131.83332824707028,124.65071868896484,1.0576218864491898,,,,,,
2016-05-24,133.96261596679688,126.22470092773438,1.0613027005189148,,,,,,
2016-05-25,132.85166931152344,127.2304458618164,1.0441814332381747,,,,,,
2016-05-26,133.12942504882812,126.74967956542969,1.0503334249464917,,,,,,
2016-05-27,134.28666687011722,128.10539245605472,1.0482514771279665,,,,,,
2016-05-30,134.61068725585938,128.366943359375,1.048639811255803,,,,,,
2016-05-31,133.36087036132812,126.92466735839844,1.0507088427874758,,,,,,
2016-06-01,133.68490600585938,127.8428955078125,1.0456967942946025,,,,,,
2016-06-02,134.56440734863278,129.94093322753906,1.0355813522825603,,,,,,
2016-06-03,134.47181701660156,129.46017456054688,1.0387118468908816,,,,,,
2016-06-06,134.47181701660156,132.34565734863278,1.0160652016134382,,,,,,
2016-06-07,138.31388854980472,136.89260864257812,1.0103824444673817,,,,,,
2016-06-08,136.60115051269528,135.2320556640625,1.0101240407972043,,,,,,
